DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Berlin,BER,easyJet,A320,False,2025-05-05 08:10:00,08:28,2025-05-05 08:28:00,18
Frankfurt,FRA,Lufthansa,A319,False,2025-05-05 08:15:00,08:25,2025-05-05 08:25:00,10
Berlin,BER,Helvetic Airways,E295,False,2025-05-05 08:15:00,08:46,2025-05-05 08:46:00,31
London,LCY,Helvetic Airways,E290,False,2025-05-05 08:25:00,08:42,2025-05-05 08:42:00,17
Hamburg,HAM,Swiss,A321,False,2025-05-05 08:30:00,09:03,2025-05-05 09:03:00,33
Rome,FCO,easyJet,A319,False,2025-05-05 08:30:00,08:37,2025-05-05 08:37:00,7
Naples,NAP,easyJet,A320,False,2025-05-05 08:30:00,08:41,2025-05-05 08:41:00,11
Florence,FLR,Swiss,BCS1,False,2025-05-05 08:35:00,08:44,2025-05-05 08:44:00,9
Ingolstadt,IGS,GlobeAir,C510,False,2025-05-05 08:35:00,08:49,2025-05-05 08:49:00,14
Luxembourg,LUX,Air Baltic,BCS3,False,2025-05-05 08:40:00,08:58,2025-05-05 08:58:00,18
Dusseldorf,DUS,Eurowings,A320,False,2025-05-05 08:45:00,08:59,2025-05-05 08:59:00,14
Venice,VCE,Air Baltic,BCS3,False,2025-05-05 08:45:00,09:01,2025-05-05 09:01:00,16
Bologna,BLQ,Helvetic Airways,E195,False,2025-05-05 08:45:00,09:07,2025-05-05 09:07:00,22
Vienna,VIE,Austrian Airlines,A320,False,2025-05-05 08:50:00,09:06,2025-05-05 09:06:00,16
Malta,MLA,Swiss,A320,False,2025-05-05 08:50:00,09:15,2025-05-05 09:15:00,25
Ljubljana,LJU,Swiss,BCS3,False,2025-05-05 08:55:00,09:09,2025-05-05 09:09:00,14
Graz,GRZ,Helvetic Airways,E190,False,2025-05-05 09:00:00,09:12,2025-05-05 09:12:00,12
Milan,MXP,Swiss,A320,False,2025-05-05 09:00:00,09:24,2025-05-05 09:24:00,24
Brussels,BRU,Air Baltic,BCS3,False,2025-05-05 09:00:00,09:18,2025-05-05 09:18:00,18
Hamburg,HAM,Eurowings,A20N,False,2025-05-05 09:05:00,09:45,2025-05-05 09:45:00,40
Berlin,BER,Eurowings,A320,False,2025-05-05 09:05:00,09:49,2025-05-05 09:49:00,44
Hong Kong,HKG,Edelweiss Air,A343,False,2025-05-05 09:10:00,09:27,2025-05-05 09:27:00,17
Geneva,GVA,Swiss,A321,False,2025-05-05 09:10:00,09:22,2025-05-05 09:22:00,12
Thessaloniki,SKG,Aegean Airlines,A320,False,2025-05-05 09:15:00,09:25,2025-05-05 09:25:00,10
Amsterdam,AMS,KLM,B738,False,2025-05-05 09:20:00,10:56,2025-05-05 10:56:00,96
Alicante,ALC,Swiss,BCS3,False,2025-05-05 09:20:00,09:47,2025-05-05 09:47:00,27
