DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Frankfurt,FRA,Condor,A320,False,2025-05-17 08:00:00,08:23,2025-05-17 08:23:00,23
London,LCY,Helvetic Airways,E290,False,2025-05-17 08:05:00,08:25,2025-05-17 08:25:00,20
Frankfurt,FRA,Lufthansa,A319,False,2025-05-17 08:15:00,08:44,2025-05-17 08:44:00,29
Berlin,BER,Helvetic Airways,E295,False,2025-05-17 08:15:00,08:30,2025-05-17 08:30:00,15
Split,SPU,Edelweiss Air,A320,False,2025-05-17 08:20:00,08:51,2025-05-17 08:51:00,31
Berlin,BER,easyJet,A320,False,2025-05-17 08:25:00,08:32,2025-05-17 08:32:00,7
Cannes,CEQ,VistaJet,E550,False,2025-05-17 08:25:00,08:42,2025-05-17 08:42:00,17
Hamburg,HAM,Swiss,A320,False,2025-05-17 08:30:00,08:37,2025-05-17 08:37:00,7
Rome,FCO,easyJet,A319,False,2025-05-17 08:30:00,08:39,2025-05-17 08:39:00,9
Florence,FLR,Swiss,BCS1,False,2025-05-17 08:35:00,08:46,2025-05-17 08:46:00,11
Luxembourg,LUX,Air Baltic,BCS3,False,2025-05-17 08:40:00,09:07,2025-05-17 09:07:00,27
Venice,VCE,Air Baltic,BCS3,False,2025-05-17 08:45:00,08:57,2025-05-17 08:57:00,12
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-17 08:45:00,08:56,2025-05-17 08:56:00,11
Cologne,CGN,Eurowings,A319,False,2025-05-17 08:50:00,09:00,2025-05-17 09:00:00,10
Vienna,VIE,Austrian Airlines,A320,False,2025-05-17 08:50:00,09:03,2025-05-17 09:03:00,13
Barcelona,BCN,Swiss Air,CL60,False,2025-05-17 08:50:00,08:49,2025-05-17 08:49:00,-1
Milan,MXP,Air Baltic,BCS3,False,2025-05-17 08:55:00,09:09,2025-05-17 09:09:00,14
Hamburg,HAM,Eurowings,A319,False,2025-05-17 09:05:00,09:13,2025-05-17 09:13:00,8
Geneva,GVA,Swiss,A320,False,2025-05-17 09:10:00,09:27,2025-05-17 09:27:00,17
Malta,MLA,Swiss,BCS3,False,2025-05-17 09:15:00,09:23,2025-05-17 09:23:00,8
Thessaloniki,SKG,Swiss,BCS3,False,2025-05-17 09:15:00,09:25,2025-05-17 09:25:00,10
Amsterdam,AMS,KLM,E295,False,2025-05-17 09:20:00,10:04,2025-05-17 10:04:00,44
Athens,ATH,Swiss,A20N,False,2025-05-17 09:25:00,10:22,2025-05-17 10:22:00,57
Frankfurt,FRA,Air Dolomiti,E190,False,2025-05-17 09:30:00,09:43,2025-05-17 09:43:00,13
Belgrade,BEG,AirSERBIA,A320,False,2025-05-17 09:30:00,09:52,2025-05-17 09:52:00,22
Munich,MUC,Helvetic Airways,E190,False,2025-05-17 09:30:00,09:41,2025-05-17 09:41:00,11
Stuttgart,STR,Helvetic Airways,E190,False,2025-05-17 09:30:00,09:38,2025-05-17 09:38:00,8
Dusseldorf,DUS,Eurowings,A319,False,2025-05-17 09:35:00,09:59,2025-05-17 09:59:00,24
Alicante,ALC,Swiss,BCS3,False,2025-05-17 09:35:00,09:56,2025-05-17 09:56:00,21
Barcelona,BCN,Vueling,A321,False,2025-05-17 09:35:00,09:57,2025-05-17 09:57:00,22
Stockholm,ARN,Air Baltic,BCS3,False,2025-05-17 09:40:00,09:55,2025-05-17 09:55:00,15
Malaga,AGP,Swiss,A321,False,2025-05-17 09:40:00,10:01,2025-05-17 10:01:00,21
Antalya,AYT,SunExpress,B738,False,2025-05-17 09:40:00,10:08,2025-05-17 10:08:00,28
Doha,DOH,Qatar Airways,A359,False,2025-05-17 09:40:00,09:50,2025-05-17 09:50:00,10
Mumbai,BOM,Swiss,A333,False,2025-05-17 09:45:00,09:53,2025-05-17 09:53:00,8
Porto,OPO,Swiss,A21N,False,2025-05-17 09:45:00,11:11,2025-05-17 11:11:00,86
Lisbon,LIS,Swiss,A320,False,2025-05-17 09:45:00,10:05,2025-05-17 10:05:00,20
Chicago,ORD,United Airlines,B763,False,2025-05-17 09:50:00,10:16,2025-05-17 10:16:00,26
Toronto,YYZ,Swiss,A333,False,2025-05-17 09:55:00,10:35,2025-05-17 10:35:00,40
New York,JFK,Swiss,A333,False,2025-05-17 10:00:00,10:48,2025-05-17 10:48:00,48
Palma de Mallorca,PMI,Swiss,A321,False,2025-05-17 10:00:00,10:13,2025-05-17 10:13:00,13
Atlanta,ATL,Delta Air Lines,B763,False,2025-05-17 10:10:00,10:37,2025-05-17 10:37:00,27
New York,EWR,United Airlines,B763,False,2025-05-17 10:10:00,10:39,2025-05-17 10:39:00,29
Palma de Mallorca,PMI,easyJet,A319,False,2025-05-17 10:15:00,10:29,2025-05-17 10:29:00,14
Copenhagen,CPH,SAS,E195,False,2025-05-17 10:20:00,10:33,2025-05-17 10:33:00,13
London,LGW,easyJet,A319,False,2025-05-17 10:25:00,10:34,2025-05-17 10:34:00,9
Izmir,ADB,SunExpress,B738,False,2025-05-17 10:25:00,10:46,2025-05-17 10:46:00,21
Warsaw,WAW,LOT,B38M,False,2025-05-17 10:30:00,10:56,2025-05-17 10:56:00,26
London,LHR,Swiss,A20N,False,2025-05-17 10:30:00,10:45,2025-05-17 10:45:00,15
Split,SPU,Croatia Airlines,DH8D,False,2025-05-17 10:30:00,10:40,2025-05-17 10:40:00,10
Rome,FCO,ITA Airways,A20N,False,2025-05-17 10:40:00,10:54,2025-05-17 10:54:00,14
Oslo,OSL,Helvetic Airways,E290,False,2025-05-17 10:40:00,10:58,2025-05-17 10:58:00,18
Istanbul,IST,Turkish Airlines,A21N,False,2025-05-17 10:45:00,11:15,2025-05-17 11:15:00,30
Helsinki,HEL,Finnair,A320,False,2025-05-17 10:50:00,10:53,2025-05-17 10:53:00,3
Dublin,DUB,Swiss,A320,False,2025-05-17 10:50:00,11:09,2025-05-17 11:09:00,19
London,LCY,Swiss,BCS1,False,2025-05-17 11:00:00,11:17,2025-05-17 11:17:00,17
Linz,LNZ,GlobeAir,C510,False,2025-05-17 11:00:00,11:01,2025-05-17 11:01:00,1
Oslo,TRF,NetJets Europe,C56X,False,2025-05-17 11:00:00,11:07,2025-05-17 11:07:00,7
Toulon,TLN,NetJets Europe,CL35,False,2025-05-17 11:05:00,11:26,2025-05-17 11:26:00,21
Palma de Mallorca,PMI,Eurowings,A320,False,2025-05-17 11:10:00,11:23,2025-05-17 11:23:00,13
Madrid,MAD,Air Europa,B789,False,2025-05-17 11:10:00,11:54,2025-05-17 11:54:00,44
Athens,ATH,Aegean Airlines,A20N,False,2025-05-17 11:15:00,11:37,2025-05-17 11:37:00,22
Dublin,DUB,Aer Lingus,A320,False,2025-05-17 11:15:00,11:29,2025-05-17 11:29:00,14
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-17 11:15:00,11:21,2025-05-17 11:21:00,6
Paris,CDG,Air France,BCS3,False,2025-05-17 11:20:00,11:27,2025-05-17 11:27:00,7
Frankfurt,FRA,Lufthansa,A321,False,2025-05-17 11:20:00,11:56,2025-05-17 11:56:00,36
Palma de Mallorca,PMI,Swiss,BCS3,False,2025-05-17 11:25:00,11:49,2025-05-17 11:49:00,24
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-17 11:30:00,11:41,2025-05-17 11:41:00,11
Antalya,AYT,Pegasus,A20N,False,2025-05-17 11:30:00,11:52,2025-05-17 11:52:00,22
Hurghada,HRG,Edelweiss Air,A320,False,2025-05-17 11:30:00,11:45,2025-05-17 11:45:00,15
Istanbul,SAW,Pegasus,A21N,False,2025-05-17 11:35:00,12:44,2025-05-17 12:44:00,69
Istanbul,SAW,AJet,A21N,False,2025-05-17 11:40:00,12:00,2025-05-17 12:00:00,20
Naples,NAP,Swiss Air,CL60,False,2025-05-17 11:40:00,11:51,2025-05-17 11:51:00,11
Philadelphia,PHL,American Airlines,B788,False,2025-05-17 11:45:00,13:33,2025-05-17 13:33:00,108
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-17 11:45:00,11:58,2025-05-17 11:58:00,13
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-17 11:45:00,12:20,2025-05-17 12:20:00,35
Madrid,MAD,Iberia,A320,False,2025-05-17 11:50:00,12:14,2025-05-17 12:14:00,24
Amsterdam,AMS,KLM,E295,False,2025-05-17 11:50:00,12:29,2025-05-17 12:29:00,39
