DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Luxembourg,LUX,Helvetic Airways,E195,False,2025-05-14 12:25:00,13:14,2025-05-14 13:14:00,49
Hannover,HAJ,Helvetic Airways,E195,False,2025-05-14 12:25:00,12:53,2025-05-14 12:53:00,28
Vienna,VIE,Swiss,A321,False,2025-05-14 12:25:00,13:17,2025-05-14 13:17:00,52
Budapest,BUD,Air Baltic,BCS3,False,2025-05-14 12:25:00,13:00,2025-05-14 13:00:00,35
Dubai,DXB,Swiss,A333,False,2025-05-14 12:30:00,12:58,2025-05-14 12:58:00,28
Amsterdam,AMS,Swiss,BCS1,False,2025-05-14 12:30:00,12:55,2025-05-14 12:55:00,25
Copenhagen,CPH,Swiss,A320,False,2025-05-14 12:30:00,13:03,2025-05-14 13:03:00,33
Hurghada,HRG,Edelweiss Air,A320,False,2025-05-14 12:30:00,13:06,2025-05-14 13:06:00,36
Nice,NCE,Swiss,BCS1,False,2025-05-14 12:35:00,13:02,2025-05-14 13:02:00,27
Hamburg,HAM,Swiss,A321,False,2025-05-14 12:35:00,13:08,2025-05-14 13:08:00,33
Bologna,BLQ,Helvetic Airways,E295,False,2025-05-14 12:35:00,13:26,2025-05-14 13:26:00,51
Montreal,YUL,Swiss,A333,False,2025-05-14 12:40:00,13:32,2025-05-14 13:32:00,52
Berlin,BER,Swiss,A320,False,2025-05-14 12:40:00,13:16,2025-05-14 13:16:00,36
Stuttgart,STR,Helvetic Airways,E290,False,2025-05-14 12:40:00,13:11,2025-05-14 13:11:00,31
Paris,CDG,Air Baltic,BCS3,False,2025-05-14 12:45:00,13:37,2025-05-14 13:37:00,52
Dusseldorf,DUS,Helvetic Airways,E190,False,2025-05-14 12:45:00,13:05,2025-05-14 13:05:00,20
Prague,PRG,Swiss,BCS3,False,2025-05-14 12:45:00,13:22,2025-05-14 13:22:00,37
Rome,FCO,Swiss,A320,False,2025-05-14 12:45:00,13:13,2025-05-14 13:13:00,28
Washington,IAD,Swiss,A333,False,2025-05-14 12:50:00,13:20,2025-05-14 13:20:00,30
Frankfurt,FRA,Helvetic Airways,E195,False,2025-05-14 12:50:00,13:23,2025-05-14 13:23:00,33
Lisbon,LIS,Swiss,A21N,False,2025-05-14 12:50:00,13:27,2025-05-14 13:27:00,37
Boston,BOS,Swiss,A333,False,2025-05-14 12:55:00,13:33,2025-05-14 13:33:00,38
Brussels,BRU,Swiss,A320,False,2025-05-14 12:55:00,13:40,2025-05-14 13:40:00,45
Venice,VCE,Helvetic Airways,E295,False,2025-05-14 12:55:00,13:30,2025-05-14 13:30:00,35
Florence,FLR,Helvetic Airways,E290,False,2025-05-14 12:55:00,13:23,2025-05-14 13:23:00,28
Tokyo,NRT,Swiss,B77W,False,2025-05-14 13:00:00,13:19,2025-05-14 13:19:00,19
Geneva,GVA,Swiss,BCS1,False,2025-05-14 13:00:00,13:25,2025-05-14 13:25:00,25
Chicago,ORD,Swiss,B77W,False,2025-05-14 13:05:00,13:47,2025-05-14 13:47:00,42
Miami,MIA,Swiss,B77W,False,2025-05-14 13:05:00,13:43,2025-05-14 13:43:00,38
Milan,MXP,Helvetic Airways,E190,False,2025-05-14 13:05:00,13:55,2025-05-14 13:55:00,50
Los Angeles,LAX,Swiss,B77W,False,2025-05-14 13:05:00,13:34,2025-05-14 13:34:00,29
San Francisco,SFO,Swiss,B77W,False,2025-05-14 13:10:00,13:41,2025-05-14 13:41:00,31
Malaga,AGP,Swiss,A21N,False,2025-05-14 13:10:00,13:39,2025-05-14 13:39:00,29
San Jose,SJO,Edelweiss Air,A343,False,2025-05-14 13:10:00,13:44,2025-05-14 13:44:00,34
Corfu,CFU,Edelweiss Air,A320,False,2025-05-14 13:10:00,13:56,2025-05-14 13:56:00,46
New York,JFK,Swiss,A333,False,2025-05-14 13:15:00,13:49,2025-05-14 13:49:00,34
Munich,MUC,Helvetic Airways,E195,False,2025-05-14 13:15:00,13:58,2025-05-14 13:58:00,43
Tampa,TPA,Edelweiss Air,A343,False,2025-05-14 13:15:00,13:51,2025-05-14 13:51:00,36
Vienna,VIE,Austrian Airlines,E195,False,2025-05-14 13:20:00,14:02,2025-05-14 14:02:00,42
Gran Canaria,LPA,Edelweiss Air,A320,False,2025-05-14 13:25:00,14:08,2025-05-14 14:08:00,43
Toronto,YYZ,Air Canada,B77L,False,2025-05-14 13:25:00,13:53,2025-05-14 13:53:00,28
Bangkok,BKK,Thai Airways,B77W,False,2025-05-14 13:30:00,13:52,2025-05-14 13:52:00,22
Karlsruhe / Baden-Baden,FKB,Arcus Air,E145,False,2025-05-14 13:30:00,14:00,2025-05-14 14:00:00,30
New York,JFK,Delta Air Lines,B764,False,2025-05-14 13:35:00,15:25,2025-05-14 15:25:00,110
Berlin,BER,Helvetic Airways,E290,False,2025-05-14 13:35:00,14:07,2025-05-14 14:07:00,32
Lisbon,LIS,TAP Air Portugal,A320,False,2025-05-14 13:50:00,14:23,2025-05-14 14:23:00,33
Oslo,OSL,SAS,A20N,False,2025-05-14 14:00:00,14:06,2025-05-14 14:06:00,6
Amsterdam,AMS,KLM,E75L,False,2025-05-14 14:20:00,14:39,2025-05-14 14:39:00,19
Dijon,DIJ,NetJets Europe,CL35,False,2025-05-14 14:30:00,14:45,2025-05-14 14:45:00,15
Larnaca,LCA,Edelweiss Air,A320,False,2025-05-14 14:35:00,15:01,2025-05-14 15:01:00,26
Tarbes,LDE,Smartwings,B38M,False,2025-05-14 14:35:00,15:29,2025-05-14 15:29:00,54
Frankfurt,FRA,CityJet,CRJX,False,2025-05-14 14:40:00,15:05,2025-05-14 15:05:00,25
Split,SPU,Croatia Airlines,DH8D,False,2025-05-14 14:40:00,14:47,2025-05-14 14:47:00,7
Pisa,PSA,Air Volta,C68A,False,2025-05-14 14:40:00,15:08,2025-05-14 15:08:00,28
Paris,LBG,Haute Aviation,E55P,False,2025-05-14 14:45:00,14:37,2025-05-14 14:37:00,-8
London,LTN,easyJet,A319,False,2025-05-14 14:50:00,15:02,2025-05-14 15:02:00,12
London,LCY,British Airways,E190,False,2025-05-14 14:55:00,15:53,2025-05-14 15:53:00,58
Cairo,CAI,Egyptair,B738,False,2025-05-14 14:55:00,15:21,2025-05-14 15:21:00,26
Izmir,ADB,SunExpress,B738,False,2025-05-14 14:55:00,15:12,2025-05-14 15:12:00,17
Istanbul,IST,Turkish Airlines,A321,False,2025-05-14 15:00:00,15:09,2025-05-14 15:09:00,9
Vienna,VIE,Air Baltic,BCS3,False,2025-05-14 15:05:00,15:18,2025-05-14 15:18:00,13
Antalya,AYT,Edelweiss Air,A320,False,2025-05-14 15:05:00,15:16,2025-05-14 15:16:00,11
Malaga,AGP,Private owner,FA10,False,2025-05-14 15:15:00,15:39,2025-05-14 15:39:00,24
London,LHR,British Airways,A20N,False,2025-05-14 15:20:00,15:34,2025-05-14 15:34:00,14
Dubai,DXB,Emirates,A388,False,2025-05-14 15:25:00,15:44,2025-05-14 15:44:00,19
London,LHR,Swiss,A20N,False,2025-05-14 15:35:00,15:51,2025-05-14 15:51:00,16
Palma de Mallorca,PMI,Swiss,A20N,False,2025-05-14 15:35:00,15:59,2025-05-14 15:59:00,24
Dusseldorf,DUS,Eurowings,A320,False,2025-05-14 15:40:00,15:55,2025-05-14 15:55:00,15
Porto,OPO,easyJet,A20N,False,2025-05-14 15:40:00,16:19,2025-05-14 16:19:00,39
Hamburg,HAM,Eurowings,A319,False,2025-05-14 15:55:00,16:43,2025-05-14 16:43:00,48
Podgorica,TGD,Air Montenegro,E195,False,2025-05-14 16:00:00,16:15,2025-05-14 16:15:00,15
Heraklion,HER,Chair Airlines,A319,False,2025-05-14 16:00:00,16:13,2025-05-14 16:13:00,13
Istanbul,SAW,Pegasus,A21N,False,2025-05-14 16:00:00,16:21,2025-05-14 16:21:00,21
Cologne,CGN,Eurowings,B738,False,2025-05-14 16:15:00,16:34,2025-05-14 16:34:00,19
Faro,FAO,Edelweiss Air,A320,False,2025-05-14 16:20:00,16:31,2025-05-14 16:31:00,11
Madrid,MAD,Swiss,BCS1,False,2025-05-14 16:25:00,16:44,2025-05-14 16:44:00,19
Lelystad,LEY,Flydedicated,PC12,False,2025-05-14 16:25:00,16:37,2025-05-14 16:37:00,12
Enschede,ENS,NetJets Europe,E55P,False,2025-05-14 16:25:00,16:33,2025-05-14 16:33:00,8
Dublin,DUB,Helvetic Airways,E290,False,2025-05-14 16:30:00,16:54,2025-05-14 16:54:00,24
Berlin,BER,Helvetic Airways,E295,False,2025-05-14 16:30:00,16:46,2025-05-14 16:46:00,16
Amsterdam,AMS,Helvetic Airways,E195,False,2025-05-14 16:35:00,17:02,2025-05-14 17:02:00,27
Lamezia Terme,SUF,Edelweiss Air,A320,False,2025-05-14 16:35:00,16:56,2025-05-14 16:56:00,21
Doha,DOH,Qatar Airways,A359,False,2025-05-14 16:40:00,17:07,2025-05-14 17:07:00,27
Riyadh,RUH,Saudia,A320,False,2025-05-14 16:40:00,17:16,2025-05-14 17:16:00,36
Bergerac,EGC,NetJets Europe,C56X,False,2025-05-14 16:40:00,16:55,2025-05-14 16:55:00,15
Graz,GRZ,Swiss,BCS1,False,2025-05-14 16:45:00,17:00,2025-05-14 17:00:00,15
Naples,NAP,Swiss,A321,False,2025-05-14 16:45:00,16:58,2025-05-14 16:58:00,13
London,LCY,Swiss,BCS1,False,2025-05-14 16:50:00,17:11,2025-05-14 17:11:00,21
Stuttgart,STR,Swiss,BCS3,False,2025-05-14 16:50:00,17:04,2025-05-14 17:04:00,14
Ibiza,IBZ,Edelweiss Air,A320,False,2025-05-14 16:50:00,17:03,2025-05-14 17:03:00,13
Skopje,SKP,Chair Airlines,A320,False,2025-05-14 16:55:00,18:43,2025-05-14 18:43:00,108
Marseille,MRS,Helvetic Airways,E295,False,2025-05-14 16:55:00,17:09,2025-05-14 17:09:00,14
Munich,MUC,Swiss,A21N,False,2025-05-14 16:55:00,17:55,2025-05-14 17:55:00,60
Alicante,ALC,Air Baltic,BCS3,False,2025-05-14 16:55:00,17:14,2025-05-14 17:14:00,19
Manchester,MAN,Edelweiss Air,A320,False,2025-05-14 17:00:00,17:16,2025-05-14 17:16:00,16
Hamburg,HAM,Air Baltic,BCS3,False,2025-05-14 17:00:00,18:03,2025-05-14 18:03:00,63
Warsaw,WAW,Swiss,BCS3,False,2025-05-14 17:00:00,17:13,2025-05-14 17:13:00,13
London,LHR,Swiss,A20N,False,2025-05-14 17:05:00,17:31,2025-05-14 17:31:00,26
Dusseldorf,DUS,Helvetic Airways,E190,False,2025-05-14 17:05:00,17:19,2025-05-14 17:19:00,14
Prague,PRG,Helvetic Airways,E295,False,2025-05-14 17:05:00,17:29,2025-05-14 17:29:00,24
London,LGW,Swiss,BCS1,False,2025-05-14 17:10:00,17:36,2025-05-14 17:36:00,26
Nice,NCE,Swiss,A21N,False,2025-05-14 17:10:00,17:21,2025-05-14 17:21:00,11
Pristina,PRN,Chair Airlines,A320,False,2025-05-14 17:15:00,17:26,2025-05-14 17:26:00,11
Copenhagen,CPH,Swiss,BCS3,False,2025-05-14 17:15:00,17:28,2025-05-14 17:28:00,13
Krakow,KRK,Helvetic Airways,E195,False,2025-05-14 17:15:00,17:23,2025-05-14 17:23:00,8
Florence,FLR,Helvetic Airways,E290,False,2025-05-14 17:15:00,17:32,2025-05-14 17:32:00,17
Birmingham,BHX,Helvetic Airways,E195,False,2025-05-14 17:20:00,17:35,2025-05-14 17:35:00,15
Barcelona,BCN,Swiss,A321,False,2025-05-14 17:20:00,17:44,2025-05-14 17:44:00,24
New York,EWR,Swiss,A333,False,2025-05-14 17:20:00,17:39,2025-05-14 17:39:00,19
Luxembourg,LUX,Swiss,A320,False,2025-05-14 17:25:00,17:49,2025-05-14 17:49:00,24
Belgrade,BEG,Swiss,BCS3,False,2025-05-14 17:25:00,17:45,2025-05-14 17:45:00,20
Ljubljana,LJU,Air Baltic,BCS3,False,2025-05-14 17:25:00,17:42,2025-05-14 17:42:00,17
Catania,CTA,Edelweiss Air,A320,False,2025-05-14 17:25:00,17:38,2025-05-14 17:38:00,13
Paris,CDG,Swiss,A320,False,2025-05-14 17:30:00,18:17,2025-05-14 18:17:00,47
Berlin,BER,Air Baltic,BCS3,False,2025-05-14 17:30:00,17:47,2025-05-14 17:47:00,17
Venice,VCE,Swiss,A320,False,2025-05-14 17:30:00,17:52,2025-05-14 17:52:00,22
Amsterdam,AMS,KLM,B738,False,2025-05-14 17:35:00,18:05,2025-05-14 18:05:00,30
