DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Geneva,GVA,Swiss,A320,False,2025-05-10 09:10:00,09:22,2025-05-10 09:22:00,12
Malta,MLA,Swiss,BCS3,False,2025-05-10 09:15:00,09:37,2025-05-10 09:37:00,22
Thessaloniki,SKG,Swiss,A20N,False,2025-05-10 09:15:00,09:24,2025-05-10 09:24:00,9
Amsterdam,AMS,KLM,E295,False,2025-05-10 09:20:00,09:49,2025-05-10 09:49:00,29
Athens,ATH,Air Baltic,BCS3,False,2025-05-10 09:25:00,10:09,2025-05-10 10:09:00,44
Frankfurt,FRA,Air Dolomiti,E190,False,2025-05-10 09:30:00,09:44,2025-05-10 09:44:00,14
Belgrade,BEG,AirSERBIA,A320,False,2025-05-10 09:30:00,10:04,2025-05-10 10:04:00,34
Munich,MUC,Helvetic Airways,E190,False,2025-05-10 09:30:00,09:57,2025-05-10 09:57:00,27
Stuttgart,STR,Helvetic Airways,E295,False,2025-05-10 09:30:00,09:59,2025-05-10 09:59:00,29
Ostrava,OSR,My Freighter,B763,False,2025-05-10 09:30:00,10:39,2025-05-10 10:39:00,69
Dusseldorf,DUS,Eurowings,A319,False,2025-05-10 09:35:00,09:48,2025-05-10 09:48:00,13
Alicante,ALC,Swiss,A20N,False,2025-05-10 09:35:00,10:14,2025-05-10 10:14:00,39
Barcelona,BCN,Vueling,A321,False,2025-05-10 09:35:00,10:02,2025-05-10 10:02:00,27
Stockholm,ARN,Air Baltic,BCS3,False,2025-05-10 09:40:00,09:56,2025-05-10 09:56:00,16
Malaga,AGP,Swiss,A321,False,2025-05-10 09:40:00,09:52,2025-05-10 09:52:00,12
Doha,DOH,Qatar Airways,A359,False,2025-05-10 09:40:00,09:53,2025-05-10 09:53:00,13
Antalya,AYT,SunExpress,B738,False,2025-05-10 09:40:00,10:01,2025-05-10 10:01:00,21
Mumbai,BOM,Swiss,A333,False,2025-05-10 09:45:00,10:10,2025-05-10 10:10:00,25
Porto,OPO,Swiss,A320,False,2025-05-10 09:45:00,10:43,2025-05-10 10:43:00,58
Lisbon,LIS,Swiss,A21N,False,2025-05-10 09:45:00,10:05,2025-05-10 10:05:00,20
Chicago,ORD,United Airlines,B763,False,2025-05-10 09:50:00,10:42,2025-05-10 10:42:00,52
Toronto,YYZ,Swiss,A333,False,2025-05-10 09:55:00,10:52,2025-05-10 10:52:00,57
New York,JFK,Swiss,A333,False,2025-05-10 10:00:00,10:27,2025-05-10 10:27:00,27
Olbia,OLB,Platoon Aviation,PC24,False,2025-05-10 10:00:00,10:12,2025-05-10 10:12:00,12
Palma de Mallorca,PMI,Swiss,A321,False,2025-05-10 10:00:00,10:07,2025-05-10 10:07:00,7
Atlanta,ATL,Delta Air Lines,B763,False,2025-05-10 10:10:00,10:40,2025-05-10 10:40:00,30
New York,EWR,United Airlines,B763,False,2025-05-10 10:10:00,10:29,2025-05-10 10:29:00,19
Palma de Mallorca,PMI,easyJet,A320,False,2025-05-10 10:15:00,10:24,2025-05-10 10:24:00,9
Copenhagen,CPH,SAS,E195,False,2025-05-10 10:20:00,10:32,2025-05-10 10:32:00,12
London,LGW,easyJet,A319,False,2025-05-10 10:25:00,10:37,2025-05-10 10:37:00,12
Izmir,ADB,SunExpress,B738,False,2025-05-10 10:25:00,10:46,2025-05-10 10:46:00,21
Warsaw,WAW,LOT,E295,False,2025-05-10 10:30:00,10:44,2025-05-10 10:44:00,14
London,LHR,Swiss,BCS3,False,2025-05-10 10:30:00,10:48,2025-05-10 10:48:00,18
Split,SPU,Croatia Airlines,DH8D,False,2025-05-10 10:30:00,10:34,2025-05-10 10:34:00,4
Rome,FCO,ITA Airways,A20N,False,2025-05-10 10:40:00,11:05,2025-05-10 11:05:00,25
Oslo,OSL,Helvetic Airways,E295,False,2025-05-10 10:40:00,11:38,2025-05-10 11:38:00,58
Istanbul,IST,Turkish Airlines,A321,False,2025-05-10 10:45:00,11:03,2025-05-10 11:03:00,18
Helsinki,HEL,Finnair,A320,False,2025-05-10 10:50:00,11:02,2025-05-10 11:02:00,12
Dublin,DUB,Swiss,A20N,False,2025-05-10 10:50:00,11:07,2025-05-10 11:07:00,17
Pristina,PRN,Swiss Air,CL60,False,2025-05-10 10:50:00,11:09,2025-05-10 11:09:00,19
London,LCY,Swiss,BCS1,False,2025-05-10 11:00:00,11:13,2025-05-10 11:13:00,13
Madrid,MAD,Privilege Style,A321,False,2025-05-10 11:10:00,11:37,2025-05-10 11:37:00,27
Palma de Mallorca,PMI,Eurowings,A320,False,2025-05-10 11:10:00,11:30,2025-05-10 11:30:00,20
Athens,ATH,Aegean Airlines,A20N,False,2025-05-10 11:15:00,11:58,2025-05-10 11:58:00,43
Dublin,DUB,Aer Lingus,A320,False,2025-05-10 11:15:00,11:33,2025-05-10 11:33:00,18
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-10 11:15:00,11:25,2025-05-10 11:25:00,10
Paris,CDG,Air France,BCS3,False,2025-05-10 11:20:00,12:05,2025-05-10 12:05:00,45
Frankfurt,FRA,Lufthansa,A320,False,2025-05-10 11:20:00,11:48,2025-05-10 11:48:00,28
Palma de Mallorca,PMI,Swiss,BCS3,False,2025-05-10 11:25:00,11:46,2025-05-10 11:46:00,21
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-10 11:30:00,11:51,2025-05-10 11:51:00,21
Hurghada,HRG,Edelweiss Air,A320,False,2025-05-10 11:30:00,11:52,2025-05-10 11:52:00,22
Istanbul,SAW,Pegasus,A21N,False,2025-05-10 11:35:00,12:09,2025-05-10 12:09:00,34
Antalya,AYT,Pegasus,A20N,False,2025-05-10 11:35:00,11:59,2025-05-10 11:59:00,24
Venice,VCE,NetJets Europe,CL35,False,2025-05-10 11:35:00,11:35,2025-05-10 11:35:00,0
Istanbul,SAW,Turkish Airlines,A320,False,2025-05-10 11:40:00,12:00,2025-05-10 12:00:00,20
Philadelphia,PHL,American Airlines,B788,False,2025-05-10 11:45:00,12:02,2025-05-10 12:02:00,17
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-10 11:45:00,12:01,2025-05-10 12:01:00,16
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-10 11:45:00,12:04,2025-05-10 12:04:00,19
Madrid,MAD,Iberia,A320,False,2025-05-10 11:50:00,13:43,2025-05-10 13:43:00,113
Amsterdam,AMS,KLM,E295,False,2025-05-10 11:50:00,12:22,2025-05-10 12:22:00,32
Reykjavik,KEF,Edelweiss Air,A320,False,2025-05-10 11:50:00,12:30,2025-05-10 12:30:00,40
Washington,IAD,United Airlines,B764,False,2025-05-10 11:55:00,12:15,2025-05-10 12:15:00,20
Nassau,NAS,Flexjet,GLF6,False,2025-05-10 11:55:00,12:20,2025-05-10 12:20:00,25
Gothenburg,GOT,Helvetic Airways,E195,False,2025-05-10 12:00:00,12:23,2025-05-10 12:23:00,23
Tirana,TIA,Helvetic Airways,E190,False,2025-05-10 12:00:00,12:19,2025-05-10 12:19:00,19
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-10 12:00:00,12:18,2025-05-10 12:18:00,18
London,LHR,Swiss,BCS3,False,2025-05-10 12:05:00,12:38,2025-05-10 12:38:00,33
Brindisi,BDS,Swiss,A321,False,2025-05-10 12:05:00,12:26,2025-05-10 12:26:00,21
Athens,ATH,Swiss,A20N,False,2025-05-10 12:05:00,13:09,2025-05-10 13:09:00,64
Valencia,VLC,Swiss,A320,False,2025-05-10 12:05:00,12:25,2025-05-10 12:25:00,20
Delhi,DEL,Swiss,A333,False,2025-05-10 12:10:00,12:45,2025-05-10 12:45:00,35
Cairo,CAI,Swiss,A20N,False,2025-05-10 12:10:00,12:34,2025-05-10 12:34:00,24
Palermo,PMO,Swiss,A320,False,2025-05-10 12:10:00,12:31,2025-05-10 12:31:00,21
Palma de Mallorca,PMI,Swiss,A321,False,2025-05-10 12:10:00,12:28,2025-05-10 12:28:00,18
Warsaw,WAW,Helvetic Airways,E295,False,2025-05-10 12:15:00,12:43,2025-05-10 12:43:00,28
Belgrade,BEG,Swiss,BCS1,False,2025-05-10 12:15:00,12:33,2025-05-10 12:33:00,18
Bordeaux,BOD,Helvetic Airways,E195,False,2025-05-10 12:20:00,12:44,2025-05-10 12:44:00,24
Stockholm,ARN,Swiss,A320,False,2025-05-10 12:20:00,12:37,2025-05-10 12:37:00,17
Naples,NAP,Air Baltic,BCS3,False,2025-05-10 12:20:00,12:49,2025-05-10 12:49:00,29
Barcelona,BCN,Swiss,A321,False,2025-05-10 12:20:00,12:52,2025-05-10 12:52:00,32
Marseille,MRS,Helvetic Airways,E290,False,2025-05-10 12:25:00,12:54,2025-05-10 12:54:00,29
Vienna,VIE,Swiss,BCS3,False,2025-05-10 12:25:00,13:17,2025-05-10 13:17:00,52
Budapest,BUD,Helvetic Airways,E195,False,2025-05-10 12:25:00,12:47,2025-05-10 12:47:00,22
Dubai,DXB,Swiss,B77W,False,2025-05-10 12:30:00,13:00,2025-05-10 13:00:00,30
Amsterdam,AMS,Swiss,BCS1,False,2025-05-10 12:30:00,12:57,2025-05-10 12:57:00,27
Copenhagen,CPH,Swiss,A20N,False,2025-05-10 12:30:00,12:50,2025-05-10 12:50:00,20
Cancun,CUN,Edelweiss Air,A343,False,2025-05-10 12:30:00,13:36,2025-05-10 13:36:00,66
Nice,NCE,Helvetic Airways,E295,False,2025-05-10 12:35:00,13:02,2025-05-10 13:02:00,27
Hamburg,HAM,Swiss,BCS3,False,2025-05-10 12:35:00,13:15,2025-05-10 13:15:00,40
Bologna,BLQ,Helvetic Airways,E195,False,2025-05-10 12:35:00,12:55,2025-05-10 12:55:00,20
Montreal,YUL,Swiss,A333,False,2025-05-10 12:40:00,13:30,2025-05-10 13:30:00,50
Brussels,BRU,Swiss,BCS1,False,2025-05-10 12:40:00,13:11,2025-05-10 13:11:00,31
Berlin,BER,Swiss,A320,False,2025-05-10 12:40:00,12:59,2025-05-10 12:59:00,19
Paris,CDG,Air Baltic,BCS3,False,2025-05-10 12:45:00,13:06,2025-05-10 13:06:00,21
Dusseldorf,DUS,Helvetic Airways,E290,False,2025-05-10 12:45:00,13:01,2025-05-10 13:01:00,16
Prague,PRG,Swiss,BCS3,False,2025-05-10 12:45:00,13:12,2025-05-10 13:12:00,27
Rome,FCO,Air Baltic,BCS3,False,2025-05-10 12:45:00,13:04,2025-05-10 13:04:00,19
Washington,IAD,Swiss,A333,False,2025-05-10 12:50:00,13:47,2025-05-10 13:47:00,57
Frankfurt,FRA,Helvetic Airways,E190,False,2025-05-10 12:50:00,13:27,2025-05-10 13:27:00,37
Lisbon,LIS,Swiss,A21N,False,2025-05-10 12:50:00,13:08,2025-05-10 13:08:00,18
Boston,BOS,Swiss,A333,False,2025-05-10 12:55:00,13:21,2025-05-10 13:21:00,26
Tokyo,NRT,Swiss,B77W,False,2025-05-10 12:55:00,13:32,2025-05-10 13:32:00,37
Venice,VCE,Helvetic Airways,E295,False,2025-05-10 12:55:00,13:20,2025-05-10 13:20:00,25
Florence,FLR,Helvetic Airways,E290,False,2025-05-10 12:55:00,13:14,2025-05-10 13:14:00,19
Geneva,GVA,Swiss,A320,False,2025-05-10 13:00:00,13:19,2025-05-10 13:19:00,19
Gran Canaria,LPA,Edelweiss Air,A320,False,2025-05-10 13:00:00,13:24,2025-05-10 13:24:00,24
Chicago,ORD,Swiss,A333,False,2025-05-10 13:05:00,13:28,2025-05-10 13:28:00,23
Los Angeles,LAX,Swiss,B77W,False,2025-05-10 13:05:00,13:53,2025-05-10 13:53:00,48
Miami,MIA,Swiss,B77W,False,2025-05-10 13:05:00,13:48,2025-05-10 13:48:00,43
Milan,MXP,Helvetic Airways,E190,False,2025-05-10 13:05:00,13:59,2025-05-10 13:59:00,54
San Francisco,SFO,Swiss,B77W,False,2025-05-10 13:10:00,14:06,2025-05-10 14:06:00,56
Malaga,AGP,Swiss,A21N,False,2025-05-10 13:10:00,13:44,2025-05-10 13:44:00,34
Tenerife,TFS,Edelweiss Air,A320,False,2025-05-10 13:10:00,13:34,2025-05-10 13:34:00,24
New York,JFK,Swiss,A333,False,2025-05-10 13:15:00,13:50,2025-05-10 13:50:00,35
Munich,MUC,Helvetic Airways,E190,False,2025-05-10 13:15:00,14:17,2025-05-10 14:17:00,62
Lisbon,LIS,TAP Air Portugal,A21N,False,2025-05-10 13:15:00,13:39,2025-05-10 13:39:00,24
Shanghai,PVG,Swiss,A343,False,2025-05-10 13:20:00,14:09,2025-05-10 14:09:00,49
Vienna,VIE,Austrian Airlines,A320,False,2025-05-10 13:20:00,13:56,2025-05-10 13:56:00,36
Toronto,YYZ,Air Canada,B77W,False,2025-05-10 13:25:00,13:46,2025-05-10 13:46:00,21
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-10 13:30:00,13:52,2025-05-10 13:52:00,22
Bangkok,BKK,Thai Airways,B77W,False,2025-05-10 13:30:00,13:54,2025-05-10 13:54:00,24
New York,JFK,Delta Air Lines,B764,False,2025-05-10 13:35:00,14:04,2025-05-10 14:04:00,29
San Francisco,SFO,United Airlines,B772,False,2025-05-10 13:35:00,14:03,2025-05-10 14:03:00,28
Punta Cana,PUJ,Edelweiss Air,A343,False,2025-05-10 13:40:00,14:07,2025-05-10 14:07:00,27
Reykjavik,KEF,Icelandair,B38M,False,2025-05-10 14:00:00,14:15,2025-05-10 14:15:00,15
Northolt,NHT,VistaJet,CRJ2,False,2025-05-10 14:00:00,14:21,2025-05-10 14:21:00,21
Rome,CIA,ASG Business Aviation,GLF6,False,2025-05-10 14:00:00,14:23,2025-05-10 14:23:00,23
Amsterdam,AMS,KLM,E190,False,2025-05-10 14:20:00,14:50,2025-05-10 14:50:00,30
Milan,LIN,NetJets Europe,F2TH,False,2025-05-10 14:30:00,14:38,2025-05-10 14:38:00,8
Belgrade,BEG,AirSERBIA,A319,False,2025-05-10 14:35:00,15:00,2025-05-10 15:00:00,25
Frankfurt,FRA,Lufthansa,A319,False,2025-05-10 14:40:00,15:46,2025-05-10 15:46:00,66
Agadir,AGA,Edelweiss Air,A320,False,2025-05-10 14:40:00,14:57,2025-05-10 14:57:00,17
Paris,CDG,Air France,A319,False,2025-05-10 14:50:00,15:13,2025-05-10 15:13:00,23
Malaga,AGP,Swiss,A320,False,2025-05-10 14:50:00,15:06,2025-05-10 15:06:00,16
Cairo,CAI,Egyptair,A20N,False,2025-05-10 14:55:00,15:28,2025-05-10 15:28:00,33
Istanbul,IST,Turkish Airlines,A321,False,2025-05-10 15:00:00,15:23,2025-05-10 15:23:00,23
Vienna,VIE,Air Baltic,BCS3,False,2025-05-10 15:05:00,15:17,2025-05-10 15:17:00,12
Hurghada,HRG,Nesma Airlines,A320,False,2025-05-10 15:15:00,16:31,2025-05-10 16:31:00,76
Dubai,DXB,Emirates,A388,False,2025-05-10 15:25:00,15:38,2025-05-10 15:38:00,13
Faro,FAO,Edelweiss Air,A359,False,2025-05-10 15:30:00,15:40,2025-05-10 15:40:00,10
Rhodes,RHO,Edelweiss Air,A320,False,2025-05-10 15:30:00,15:43,2025-05-10 15:43:00,13
London,LHR,British Airways,A319,False,2025-05-10 15:35:00,15:44,2025-05-10 15:44:00,9
London,LHR,Swiss,A20N,False,2025-05-10 15:35:00,16:01,2025-05-10 16:01:00,26
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-10 15:35:00,15:49,2025-05-10 15:49:00,14
Heraklion,HER,Chair Airlines,A319,False,2025-05-10 15:40:00,15:51,2025-05-10 15:51:00,11
Porto,OPO,TAP Express,E195,False,2025-05-10 15:40:00,16:15,2025-05-10 16:15:00,35
Barcelona,BCN,Vueling,A321,False,2025-05-10 15:40:00,15:59,2025-05-10 15:59:00,19
Amsterdam,AMS,Swiss,A321,False,2025-05-10 15:50:00,16:02,2025-05-10 16:02:00,12
Alicante,ALC,Swiss,BCS3,False,2025-05-10 15:55:00,16:07,2025-05-10 16:07:00,12
Olbia,OLB,Edelweiss Air,A320,False,2025-05-10 16:00:00,16:19,2025-05-10 16:19:00,19
Istanbul,SAW,Pegasus,A21N,False,2025-05-10 16:00:00,16:17,2025-05-10 16:17:00,17
Budapest,BUD,Fly,E55P,False,2025-05-10 16:00:00,16:04,2025-05-10 16:04:00,4
Heraklion,HER,Swiss,BCS1,False,2025-05-10 16:05:00,16:20,2025-05-10 16:20:00,15
Kos,KGS,Edelweiss Air,A320,False,2025-05-10 16:05:00,16:41,2025-05-10 16:41:00,36
Porto,OPO,easyJet,A320,False,2025-05-10 16:10:00,16:27,2025-05-10 16:27:00,17
Budapest,BUD,NetJets Europe,GL5T,False,2025-05-10 16:10:00,16:22,2025-05-10 16:22:00,12
Madrid,MAD,Swiss,BCS3,False,2025-05-10 16:25:00,16:42,2025-05-10 16:42:00,17
Dublin,DUB,Swiss,A321,False,2025-05-10 16:30:00,17:52,2025-05-10 17:52:00,82
Berlin,BER,Helvetic Airways,E290,False,2025-05-10 16:30:00,16:46,2025-05-10 16:46:00,16
Athens,ATH,Helvetic Airways,E190,False,2025-05-10 16:35:00,17:00,2025-05-10 17:00:00,25
Doha,DOH,Qatar Airways,A359,False,2025-05-10 16:40:00,16:49,2025-05-10 16:49:00,9
Ibiza,IBZ,Swiss,A320,False,2025-05-10 16:40:00,16:44,2025-05-10 16:44:00,4
Bern,BRN,NetJets Europe,E55P,False,2025-05-10 16:40:00,16:51,2025-05-10 16:51:00,11
Kosice,KSC,Helvetic Airways,E295,False,2025-05-10 16:45:00,16:54,2025-05-10 16:54:00,9
Edinburgh,EDI,Edelweiss Air,A320,False,2025-05-10 16:45:00,16:57,2025-05-10 16:57:00,12
Copenhagen,CPH,Air Baltic,BCS3,False,2025-05-10 16:50:00,17:02,2025-05-10 17:02:00,12
Porto,OPO,Swiss,A321,False,2025-05-10 16:50:00,17:12,2025-05-10 17:12:00,22
Skopje,SKP,Chair Airlines,A320,False,2025-05-10 16:55:00,17:09,2025-05-10 17:09:00,14
Munich,MUC,Helvetic Airways,E195,False,2025-05-10 16:55:00,17:04,2025-05-10 17:04:00,9
Warsaw,WAW,Helvetic Airways,E295,False,2025-05-10 16:55:00,17:10,2025-05-10 17:10:00,15
Manchester,MAN,Helvetic Airways,E190,False,2025-05-10 17:00:00,17:17,2025-05-10 17:17:00,17
Hamburg,HAM,Swiss,A20N,False,2025-05-10 17:00:00,17:19,2025-05-10 17:19:00,19
Thessaloniki,SKG,Helvetic Airways,E290,False,2025-05-10 17:00:00,17:14,2025-05-10 17:14:00,14
Geneva,GVA,Swiss,BCS3,False,2025-05-10 17:00:00,17:16,2025-05-10 17:16:00,16
London,LHR,Swiss,BCS3,False,2025-05-10 17:05:00,17:37,2025-05-10 17:37:00,32
Dusseldorf,DUS,Swiss,BCS1,False,2025-05-10 17:05:00,17:27,2025-05-10 17:27:00,22
Prague,PRG,Air Baltic,BCS3,False,2025-05-10 17:05:00,17:21,2025-05-10 17:21:00,16
London,LGW,Swiss,BCS3,False,2025-05-10 17:10:00,17:25,2025-05-10 17:25:00,15
Nice,NCE,Air Baltic,BCS3,False,2025-05-10 17:10:00,18:06,2025-05-10 18:06:00,56
Dubrovnik,DBV,Helvetic Airways,E190,False,2025-05-10 17:10:00,17:23,2025-05-10 17:23:00,13
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-10 17:10:00,17:32,2025-05-10 17:32:00,22
Pristina,PRN,Chair Airlines,A320,False,2025-05-10 17:15:00,17:40,2025-05-10 17:40:00,25
Florence,FLR,Helvetic Airways,E290,False,2025-05-10 17:15:00,17:35,2025-05-10 17:35:00,20
Palma de Mallorca,PMI,Swiss,BCS3,False,2025-05-10 17:15:00,17:39,2025-05-10 17:39:00,24
New York,EWR,Swiss,A333,False,2025-05-10 17:20:00,18:02,2025-05-10 18:02:00,42
