DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Florence,FLR,Swiss,BCS1,False,2025-05-06 08:35:00,08:50,2025-05-06 08:50:00,15
Luxembourg,LUX,Air Baltic,BCS3,False,2025-05-06 08:40:00,08:48,2025-05-06 08:48:00,8
Dusseldorf,DUS,Eurowings,A320,False,2025-05-06 08:45:00,09:01,2025-05-06 09:01:00,16
Venice,VCE,Swiss,A320,False,2025-05-06 08:45:00,08:55,2025-05-06 08:55:00,10
Bologna,BLQ,Helvetic Airways,E190,False,2025-05-06 08:45:00,09:08,2025-05-06 09:08:00,23
Graz,GRZ,Air Baltic,BCS3,False,2025-05-06 08:45:00,08:59,2025-05-06 08:59:00,14
Vienna,VIE,Austrian Airlines,A320,False,2025-05-06 08:50:00,09:10,2025-05-06 09:10:00,20
Berlin,BER,easyJet,A319,False,2025-05-06 08:50:00,08:54,2025-05-06 08:54:00,4
Alghero,AHO,Swiss Air,CL60,False,2025-05-06 08:50:00,08:52,2025-05-06 08:52:00,2
Ljubljana,LJU,Helvetic Airways,E290,False,2025-05-06 08:55:00,09:12,2025-05-06 09:12:00,17
Hamburg,HAM,Eurowings,A20N,False,2025-05-06 09:00:00,09:32,2025-05-06 09:32:00,32
Milan,MXP,Helvetic Airways,E190,False,2025-05-06 09:00:00,09:18,2025-05-06 09:18:00,18
Brussels,BRU,Air Baltic,BCS3,False,2025-05-06 09:00:00,09:13,2025-05-06 09:13:00,13
Paris,LBG,Flexjet,E550,False,2025-05-06 09:00:00,09:02,2025-05-06 09:02:00,2
Berlin,BER,Eurowings,A320,False,2025-05-06 09:05:00,09:20,2025-05-06 09:20:00,15
Nice,NCE,VistaJet,CL35,False,2025-05-06 09:05:00,09:15,2025-05-06 09:15:00,10
Geneva,GVA,Swiss,A20N,False,2025-05-06 09:10:00,09:22,2025-05-06 09:22:00,12
Sofia,SOF,Swiss,A320,False,2025-05-06 09:15:00,09:24,2025-05-06 09:24:00,9
Thessaloniki,SKG,Swiss,A320,False,2025-05-06 09:15:00,09:39,2025-05-06 09:39:00,24
Amsterdam,AMS,KLM,E295,False,2025-05-06 09:20:00,10:00,2025-05-06 10:00:00,40
Chicago,ORD,Swiss,A333,False,2025-05-06 09:25:00,09:43,2025-05-06 09:43:00,18
Athens,ATH,Swiss,A20N,False,2025-05-06 09:25:00,09:48,2025-05-06 09:48:00,23
Frankfurt,FRA,Air Dolomiti,E195,False,2025-05-06 09:30:00,09:33,2025-05-06 09:33:00,3
Belgrade,BEG,AirSERBIA,A319,False,2025-05-06 09:30:00,09:50,2025-05-06 09:50:00,20
Munich,MUC,Helvetic Airways,E295,False,2025-05-06 09:30:00,09:42,2025-05-06 09:42:00,12
Palma de Mallorca,PMI,easyJet,A320,False,2025-05-06 09:30:00,10:01,2025-05-06 10:01:00,31
Stuttgart,STR,Swiss,BCS3,False,2025-05-06 09:35:00,09:46,2025-05-06 09:46:00,11
Barcelona,BCN,Vueling,A320,False,2025-05-06 09:35:00,10:03,2025-05-06 10:03:00,28
Stockholm,ARN,Air Baltic,BCS3,False,2025-05-06 09:40:00,09:56,2025-05-06 09:56:00,16
Malaga,AGP,Swiss,A321,False,2025-05-06 09:40:00,09:58,2025-05-06 09:58:00,18
Antalya,AYT,SunExpress,B738,False,2025-05-06 09:40:00,09:55,2025-05-06 09:55:00,15
Mumbai,BOM,Swiss,A333,False,2025-05-06 09:45:00,09:51,2025-05-06 09:51:00,6
Porto,OPO,Swiss,A321,False,2025-05-06 09:45:00,10:08,2025-05-06 10:08:00,23
Chicago,ORD,United Airlines,B763,False,2025-05-06 09:50:00,10:13,2025-05-06 10:13:00,23
Toronto,YYZ,Swiss,A333,False,2025-05-06 09:55:00,10:33,2025-05-06 10:33:00,38
New York,JFK,Swiss,A333,False,2025-05-06 10:00:00,10:34,2025-05-06 10:34:00,34
Hurghada,HRG,Edelweiss Air,A320,False,2025-05-06 10:00:00,10:15,2025-05-06 10:15:00,15
Venice,VCE,NetJets Europe,E55P,False,2025-05-06 10:00:00,10:11,2025-05-06 10:11:00,11
London,LCY,British Airways,E190,False,2025-05-06 10:05:00,10:31,2025-05-06 10:31:00,26
Atlanta,ATL,Delta Air Lines,B763,False,2025-05-06 10:10:00,13:07,2025-05-06 13:07:00,177
New York,EWR,United Airlines,B763,False,2025-05-06 10:10:00,12:45,2025-05-06 12:45:00,155
Berlin,BER,NetJets Europe,E55P,False,2025-05-06 10:15:00,10:37,2025-05-06 10:37:00,22
Copenhagen,CPH,SAS,A20N,False,2025-05-06 10:20:00,10:27,2025-05-06 10:27:00,7
Bucharest,OTP,Swiss,BCS3,False,2025-05-06 10:25:00,12:00,2025-05-06 12:00:00,95
London,LGW,easyJet,A319,False,2025-05-06 10:25:00,10:51,2025-05-06 10:51:00,26
London,LHR,British Airways,A320,False,2025-05-06 10:25:00,10:57,2025-05-06 10:57:00,32
Warsaw,WAW,LOT,B38M,False,2025-05-06 10:30:00,10:46,2025-05-06 10:46:00,16
London,LHR,Swiss,A20N,False,2025-05-06 10:30:00,11:00,2025-05-06 11:00:00,30
Rome,FCO,ITA Airways,A319,False,2025-05-06 10:40:00,10:42,2025-05-06 10:42:00,2
Oslo,OSL,Helvetic Airways,E295,False,2025-05-06 10:40:00,10:55,2025-05-06 10:55:00,15
Vienna,VIE,Austrian Airlines,A320,False,2025-05-06 10:40:00,10:48,2025-05-06 10:48:00,8
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-06 10:45:00,11:06,2025-05-06 11:06:00,21
Istanbul,IST,Turkish Airlines,A321,False,2025-05-06 10:45:00,11:12,2025-05-06 11:12:00,27
Helsinki,HEL,Finnair,A319,False,2025-05-06 10:50:00,11:25,2025-05-06 11:25:00,35
Dublin,DUB,Helvetic Airways,E295,False,2025-05-06 10:50:00,11:10,2025-05-06 11:10:00,20
Antalya,AYT,Pegasus,A20N,False,2025-05-06 11:00:00,11:08,2025-05-06 11:08:00,8
Porto,OPO,easyJet,A20N,False,2025-05-06 11:05:00,13:49,2025-05-06 13:49:00,164
Madrid,MAD,Air Europa,B738,False,2025-05-06 11:10:00,11:20,2025-05-06 11:20:00,10
Athens,ATH,Aegean Airlines,A320,False,2025-05-06 11:15:00,11:44,2025-05-06 11:44:00,29
Dublin,DUB,Aer Lingus,A320,False,2025-05-06 11:15:00,11:27,2025-05-06 11:27:00,12
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-06 11:15:00,11:31,2025-05-06 11:31:00,16
Paris,CDG,Air France,BCS3,False,2025-05-06 11:20:00,11:36,2025-05-06 11:36:00,16
Frankfurt,FRA,Lufthansa,A319,False,2025-05-06 11:20:00,11:52,2025-05-06 11:52:00,32
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-06 11:20:00,11:56,2025-05-06 11:56:00,36
Brussels,CRL,European Aircraft Private Club,PC12,False,2025-05-06 11:25:00,11:39,2025-05-06 11:39:00,14
Grosseto,GRS,NetJets Europe,CL35,False,2025-05-06 11:25:00,11:49,2025-05-06 11:49:00,24
Palma de Mallorca,PMI,Eurowings,A320,False,2025-05-06 11:30:00,11:46,2025-05-06 11:46:00,16
Istanbul,SAW,Pegasus,A21N,False,2025-05-06 11:35:00,11:50,2025-05-06 11:50:00,15
Geneva,GVA,Swiss,BCS3,False,2025-05-06 11:40:00,12:07,2025-05-06 12:07:00,27
Istanbul,SAW,AJet,B738,False,2025-05-06 11:40:00,12:09,2025-05-06 12:09:00,29
Pristina,PRN,Chair Airlines,A320,False,2025-05-06 11:40:00,11:57,2025-05-06 11:57:00,17
Philadelphia,PHL,American Airlines,B788,False,2025-05-06 11:45:00,12:10,2025-05-06 12:10:00,25
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-06 11:45:00,11:53,2025-05-06 11:53:00,8
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-06 11:45:00,12:55,2025-05-06 12:55:00,70
Madrid,MAD,Iberia,A320,False,2025-05-06 11:50:00,12:13,2025-05-06 12:13:00,23
Amsterdam,AMS,KLM,B738,False,2025-05-06 11:50:00,12:26,2025-05-06 12:26:00,36
London,LCY,Swiss,BCS1,False,2025-05-06 11:50:00,12:05,2025-05-06 12:05:00,15
Tirana,TIA,Swiss,BCS3,False,2025-05-06 11:55:00,12:19,2025-05-06 12:19:00,24
Washington,IAD,United Airlines,B763,False,2025-05-06 11:55:00,12:35,2025-05-06 12:35:00,40
Kalamata,KLX,Edelweiss Air,A320,False,2025-05-06 11:55:00,12:14,2025-05-06 12:14:00,19
Gothenburg,GOT,Helvetic Airways,E190,False,2025-05-06 12:00:00,12:21,2025-05-06 12:21:00,21
Palermo,PMO,Swiss,A21N,False,2025-05-06 12:00:00,12:24,2025-05-06 12:24:00,24
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-06 12:00:00,12:17,2025-05-06 12:17:00,17
Valencia,VLC,Swiss,A20N,False,2025-05-06 12:00:00,12:22,2025-05-06 12:22:00,22
London,LHR,Swiss,BCS3,False,2025-05-06 12:05:00,12:30,2025-05-06 12:30:00,25
Athens,ATH,Swiss,A320,False,2025-05-06 12:05:00,12:54,2025-05-06 12:54:00,49
Brindisi,BDS,Swiss,A320,False,2025-05-06 12:05:00,12:16,2025-05-06 12:16:00,11
Delhi,DEL,Swiss,A333,False,2025-05-06 12:10:00,12:43,2025-05-06 12:43:00,33
Cairo,CAI,Swiss,A320,False,2025-05-06 12:10:00,12:39,2025-05-06 12:39:00,29
Cancun,CUN,Edelweiss Air,A343,False,2025-05-06 12:10:00,12:41,2025-05-06 12:41:00,31
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-06 12:10:00,12:38,2025-05-06 12:38:00,28
Warsaw,WAW,Helvetic Airways,E190,False,2025-05-06 12:15:00,12:31,2025-05-06 12:31:00,16
Belgrade,BEG,Air Baltic,BCS3,False,2025-05-06 12:15:00,13:10,2025-05-06 13:10:00,55
Stockholm,ARN,Swiss,A321,False,2025-05-06 12:20:00,12:59,2025-05-06 12:59:00,39
Sarajevo,SJJ,Helvetic Airways,E295,False,2025-05-06 12:20:00,12:53,2025-05-06 12:53:00,33
Naples,NAP,Air Baltic,BCS3,False,2025-05-06 12:20:00,14:10,2025-05-06 14:10:00,110
Barcelona,BCN,Swiss,A320,False,2025-05-06 12:20:00,12:33,2025-05-06 12:33:00,13
Marseille,MRS,Helvetic Airways,E190,False,2025-05-06 12:25:00,13:05,2025-05-06 13:05:00,40
Vienna,VIE,Swiss,A21N,False,2025-05-06 12:25:00,12:48,2025-05-06 12:48:00,23
Budapest,BUD,Air Baltic,BCS3,False,2025-05-06 12:25:00,12:47,2025-05-06 12:47:00,22
Dubai,DXB,Swiss,B77W,False,2025-05-06 12:30:00,13:25,2025-05-06 13:25:00,55
Amsterdam,AMS,Swiss,BCS1,False,2025-05-06 12:30:00,13:31,2025-05-06 13:31:00,61
Copenhagen,CPH,Swiss,A20N,False,2025-05-06 12:30:00,13:11,2025-05-06 13:11:00,41
Tel Aviv,TLV,El Al,B738,False,2025-05-06 12:30:00,13:14,2025-05-06 13:14:00,44
Nice,NCE,Helvetic Airways,E195,False,2025-05-06 12:35:00,12:57,2025-05-06 12:57:00,22
Hamburg,HAM,Swiss,BCS3,False,2025-05-06 12:35:00,13:02,2025-05-06 13:02:00,27
Stuttgart,STR,Helvetic Airways,E195,False,2025-05-06 12:35:00,13:03,2025-05-06 13:03:00,28
Montreal,YUL,Swiss,A333,False,2025-05-06 12:40:00,13:12,2025-05-06 13:12:00,32
Hannover,HAJ,Swiss,BCS1,False,2025-05-06 12:40:00,13:17,2025-05-06 13:17:00,37
Berlin,BER,Swiss,A320,False,2025-05-06 12:40:00,13:15,2025-05-06 13:15:00,35
Paris,CDG,Air Baltic,BCS3,False,2025-05-06 12:45:00,14:03,2025-05-06 14:03:00,78
Dusseldorf,DUS,Helvetic Airways,E195,False,2025-05-06 12:45:00,13:23,2025-05-06 13:23:00,38
Prague,PRG,Swiss,BCS3,False,2025-05-06 12:45:00,13:41,2025-05-06 13:41:00,56
Rome,FCO,Swiss,BCS3,False,2025-05-06 12:45:00,13:34,2025-05-06 13:34:00,49
Washington,IAD,Swiss,A333,False,2025-05-06 12:50:00,13:20,2025-05-06 13:20:00,30
Frankfurt,FRA,Helvetic Airways,E290,False,2025-05-06 12:50:00,13:27,2025-05-06 13:27:00,37
Lisbon,LIS,Swiss,A21N,False,2025-05-06 12:50:00,13:18,2025-05-06 13:18:00,28
Boston,BOS,Swiss,A333,False,2025-05-06 12:55:00,13:38,2025-05-06 13:38:00,43
Brussels,BRU,Swiss,BCS1,False,2025-05-06 12:55:00,13:42,2025-05-06 13:42:00,47
Venice,VCE,Helvetic Airways,E190,False,2025-05-06 12:55:00,13:32,2025-05-06 13:32:00,37
Florence,FLR,Helvetic Airways,E290,False,2025-05-06 12:55:00,14:11,2025-05-06 14:11:00,76
Milan,MXP,Helvetic Airways,E290,False,2025-05-06 13:00:00,14:07,2025-05-06 14:07:00,67
Geneva,GVA,Swiss,BCS3,False,2025-05-06 13:00:00,13:54,2025-05-06 13:54:00,54
Chicago,ORD,Swiss,A333,False,2025-05-06 13:05:00,13:45,2025-05-06 13:45:00,40
Los Angeles,LAX,Swiss,B77W,False,2025-05-06 13:05:00,13:34,2025-05-06 13:34:00,29
Miami,MIA,Swiss,B77W,False,2025-05-06 13:05:00,13:59,2025-05-06 13:59:00,54
Malaga,AGP,Swiss,A320,False,2025-05-06 13:05:00,13:29,2025-05-06 13:29:00,24
New York,JFK,Swiss,A333,False,2025-05-06 13:10:00,13:58,2025-05-06 13:58:00,48
San Francisco,SFO,Swiss,B77W,False,2025-05-06 13:10:00,13:36,2025-05-06 13:36:00,26
Warsaw,WAW,Silesia Air,C56X,False,2025-05-06 13:10:00,13:44,2025-05-06 13:44:00,34
Seoul,ICN,Swiss,A343,False,2025-05-06 13:15:00,14:02,2025-05-06 14:02:00,47
Munich,MUC,Helvetic Airways,E295,False,2025-05-06 13:15:00,13:50,2025-05-06 13:50:00,35
Lisbon,LIS,TAP Air Portugal,A20N,False,2025-05-06 13:15:00,13:51,2025-05-06 13:51:00,36
Vienna,VIE,Austrian Airlines,A320,False,2025-05-06 13:20:00,13:53,2025-05-06 13:53:00,33
Paris,LBG,Qatar Executive,GLF6,False,2025-05-06 13:20:00,14:06,2025-05-06 14:06:00,46
Toronto,YYZ,Air Canada,B77L,False,2025-05-06 13:25:00,13:55,2025-05-06 13:55:00,30
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-06 13:30:00,14:00,2025-05-06 14:00:00,30
Bangkok,BKK,Thai Airways,B77W,False,2025-05-06 13:30:00,13:46,2025-05-06 13:46:00,16
New York,JFK,Delta Air Lines,B764,False,2025-05-06 13:35:00,14:08,2025-05-06 14:08:00,33
Berlin,BER,Helvetic Airways,E190,False,2025-05-06 13:35:00,14:05,2025-05-06 14:05:00,30
San Francisco,SFO,United Airlines,B772,False,2025-05-06 13:35:00,13:57,2025-05-06 13:57:00,22
Fuerteventura,FUE,Edelweiss Air,A320,False,2025-05-06 13:55:00,14:15,2025-05-06 14:15:00,20
Reykjavik,KEF,Icelandair,B38M,False,2025-05-06 14:00:00,14:17,2025-05-06 14:17:00,17
Oslo,OSL,SAS,A20N,False,2025-05-06 14:00:00,14:12,2025-05-06 14:12:00,12
Budapest,BUD,NetJets Europe,C68A,False,2025-05-06 14:00:00,14:19,2025-05-06 14:19:00,19
Amsterdam,AMS,KLM,E190,False,2025-05-06 14:20:00,14:35,2025-05-06 14:35:00,15
Frankfurt,FRA,CityJet,CRJ9,False,2025-05-06 14:40:00,15:07,2025-05-06 15:07:00,27
Larnaca,LCA,Edelweiss Air,A320,False,2025-05-06 14:40:00,14:55,2025-05-06 14:55:00,15
Memmingen,FMM,Liebherr Aerospace,EA50,False,2025-05-06 14:45:00,14:58,2025-05-06 14:58:00,13
Paris,CDG,Air France,A319,False,2025-05-06 14:50:00,15:11,2025-05-06 15:11:00,21
Izmir,ADB,SunExpress,B738,False,2025-05-06 14:55:00,16:10,2025-05-06 16:10:00,75
Istanbul,IST,Turkish Airlines,A321,False,2025-05-06 15:00:00,15:21,2025-05-06 15:21:00,21
Milan,LIN,Spree Flug,E55P,False,2025-05-06 15:00:00,17:00,2025-05-06 17:00:00,120
Vienna,VIE,Air Baltic,BCS3,False,2025-05-06 15:05:00,15:19,2025-05-06 15:19:00,14
London,LCY,British Airways,E190,False,2025-05-06 15:10:00,15:24,2025-05-06 15:24:00,14
Belgrade,BEG,Bulgaria Air,E190,False,2025-05-06 15:10:00,15:18,2025-05-06 15:18:00,8
Dubai,DXB,Emirates,A388,False,2025-05-06 15:25:00,15:47,2025-05-06 15:47:00,22
Lisbon,LIS,Swiss,A20N,False,2025-05-06 15:25:00,15:42,2025-05-06 15:42:00,17
London,LHR,Swiss,A20N,False,2025-05-06 15:35:00,15:46,2025-05-06 15:46:00,11
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-06 15:35:00,15:39,2025-05-06 15:39:00,4
Dusseldorf,DUS,Eurowings,A320,False,2025-05-06 15:40:00,16:03,2025-05-06 16:03:00,23
Hamburg,HAM,Eurowings,A319,False,2025-05-06 15:55:00,16:12,2025-05-06 16:12:00,17
Istanbul,SAW,Pegasus,A21N,False,2025-05-06 16:00:00,16:17,2025-05-06 16:17:00,17
Madrid,QYU,Platoon Aviation,PC24,False,2025-05-06 16:00:00,16:08,2025-05-06 16:08:00,8
Corfu,CFU,Edelweiss Air,A320,False,2025-05-06 16:05:00,16:14,2025-05-06 16:14:00,9
Heraklion,HER,Edelweiss Air,A320,False,2025-05-06 16:10:00,16:21,2025-05-06 16:21:00,11
Cologne,CGN,Eurowings,A20N,False,2025-05-06 16:15:00,16:23,2025-05-06 16:23:00,8
Madrid,MAD,Swiss,A321,False,2025-05-06 16:25:00,16:33,2025-05-06 16:33:00,8
Dublin,DUB,Helvetic Airways,E290,False,2025-05-06 16:30:00,17:03,2025-05-06 17:03:00,33
Berlin,BER,Swiss,BCS1,False,2025-05-06 16:30:00,16:42,2025-05-06 16:42:00,12
Salerno,QSR,Paradox Jets,PRM1,False,2025-05-06 16:30:00,16:31,2025-05-06 16:31:00,1
London,LCY,Helvetic Airways,E290,False,2025-05-06 16:35:00,16:58,2025-05-06 16:58:00,23
Faro,FAO,Edelweiss Air,A320,False,2025-05-06 16:35:00,16:53,2025-05-06 16:53:00,18
Doha,DOH,Qatar Airways,A359,False,2025-05-06 16:40:00,17:12,2025-05-06 17:12:00,32
Tunis,TUN,Tunisair,A320,False,2025-05-06 16:40:00,18:06,2025-05-06 18:06:00,86
Copenhagen,CPH,Helvetic Airways,E190,False,2025-05-06 16:45:00,16:55,2025-05-06 16:55:00,10
Amsterdam,AMS,Helvetic Airways,E195,False,2025-05-06 16:50:00,17:08,2025-05-06 17:08:00,18
Palma de Mallorca,PMI,Edelweiss Air,A320,False,2025-05-06 16:50:00,17:06,2025-05-06 17:06:00,16
Paris,LBG,NetJets Europe,C56X,False,2025-05-06 16:50:00,17:10,2025-05-06 17:10:00,20
Munich,MUC,Swiss,A320,False,2025-05-06 16:55:00,17:20,2025-05-06 17:20:00,25
Geneva,GVA,Swiss,BCS1,False,2025-05-06 16:55:00,17:15,2025-05-06 17:15:00,20
Ibiza,IBZ,Edelweiss Air,A359,False,2025-05-06 16:55:00,17:16,2025-05-06 17:16:00,21
Manchester,MAN,Swiss,BCS3,False,2025-05-06 17:00:00,17:26,2025-05-06 17:26:00,26
Hamburg,HAM,Swiss,A20N,False,2025-05-06 17:00:00,17:25,2025-05-06 17:25:00,25
Warsaw,WAW,Swiss,BCS3,False,2025-05-06 17:00:00,17:30,2025-05-06 17:30:00,30
Alicante,ALC,Air Baltic,BCS3,False,2025-05-06 17:00:00,17:22,2025-05-06 17:22:00,22
London,LHR,Swiss,A21N,False,2025-05-06 17:05:00,17:16,2025-05-06 17:16:00,11
Dusseldorf,DUS,Helvetic Airways,E195,False,2025-05-06 17:05:00,17:46,2025-05-06 17:46:00,41
Prague,PRG,Swiss,BCS1,False,2025-05-06 17:05:00,17:27,2025-05-06 17:27:00,22
Nice,NCE,Swiss,A21N,False,2025-05-06 17:10:00,17:34,2025-05-06 17:34:00,24
London,LGW,Swiss,BCS3,False,2025-05-06 17:10:00,17:56,2025-05-06 17:56:00,46
Dubrovnik,DBV,Swiss,BCS3,False,2025-05-06 17:10:00,17:38,2025-05-06 17:38:00,28
Krakow,KRK,Helvetic Airways,E295,False,2025-05-06 17:15:00,17:35,2025-05-06 17:35:00,20
Florence,FLR,Helvetic Airways,E290,False,2025-05-06 17:15:00,17:44,2025-05-06 17:44:00,29
New York,EWR,Swiss,A333,False,2025-05-06 17:20:00,18:11,2025-05-06 18:11:00,51
Birmingham,BHX,Swiss,BCS3,False,2025-05-06 17:20:00,17:43,2025-05-06 17:43:00,23
Bologna,BLQ,Swiss,A320,False,2025-05-06 17:20:00,17:39,2025-05-06 17:39:00,19
Barcelona,BCN,Swiss,BCS1,False,2025-05-06 17:20:00,17:52,2025-05-06 17:52:00,32
Luxembourg,LUX,Helvetic Airways,E190,False,2025-05-06 17:25:00,17:41,2025-05-06 17:41:00,16
Belgrade,BEG,Swiss,BCS3,False,2025-05-06 17:25:00,17:51,2025-05-06 17:51:00,26
Ljubljana,LJU,Air Baltic,BCS3,False,2025-05-06 17:25:00,17:49,2025-05-06 17:49:00,24
