DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-12 10:00:00,10:21,2025-05-12 10:21:00,21
London,LTN,easyJet,A319,False,2025-05-12 10:00:00,10:19,2025-05-12 10:19:00,19
Alicante,ALC,easyJet,A319,False,2025-05-12 10:00:00,10:27,2025-05-12 10:27:00,27
Malta,MLA,ASG Business Aviation,GLF6,False,2025-05-12 10:00:00,14:01,2025-05-12 14:01:00,241
London,LCY,British Airways,E190,False,2025-05-12 10:05:00,10:30,2025-05-12 10:30:00,25
Heraklion,HER,Auric Air,PC12,False,2025-05-12 10:05:00,10:33,2025-05-12 10:33:00,28
Atlanta,ATL,Delta Air Lines,B763,False,2025-05-12 10:10:00,10:23,2025-05-12 10:23:00,13
New York,EWR,United Airlines,B763,False,2025-05-12 10:10:00,10:14,2025-05-12 10:14:00,4
Malaga,AGP,easyJet,A319,False,2025-05-12 10:10:00,10:37,2025-05-12 10:37:00,27
Porto,OPO,Swiss,A21N,False,2025-05-12 10:20:00,10:43,2025-05-12 10:43:00,23
Copenhagen,CPH,SAS,A319,False,2025-05-12 10:20:00,10:31,2025-05-12 10:31:00,11
London,LGW,easyJet,A319,False,2025-05-12 10:25:00,10:39,2025-05-12 10:39:00,14
Warsaw,WAW,LOT,E195,False,2025-05-12 10:30:00,10:51,2025-05-12 10:51:00,21
London,LHR,Swiss,BCS3,False,2025-05-12 10:30:00,10:59,2025-05-12 10:59:00,29
Doha,DOH,Qatar Executive,GLF6,False,2025-05-12 10:30:00,11:28,2025-05-12 11:28:00,58
London,LHR,British Airways,A319,False,2025-05-12 10:35:00,10:49,2025-05-12 10:49:00,14
Rome,FCO,ITA Airways,A319,False,2025-05-12 10:40:00,10:53,2025-05-12 10:53:00,13
Oslo,OSL,Helvetic Airways,E295,False,2025-05-12 10:40:00,11:00,2025-05-12 11:00:00,20
Helsinki,HEL,Finnair,A320,False,2025-05-12 10:50:00,10:54,2025-05-12 10:54:00,4
Dublin,DUB,Swiss,A321,False,2025-05-12 10:50:00,11:03,2025-05-12 11:03:00,13
Istanbul,IST,Turkish Airlines,A333,False,2025-05-12 10:50:00,11:11,2025-05-12 11:11:00,21
Toulon,TLN,NetJets Europe,C68A,False,2025-05-12 11:00:00,11:10,2025-05-12 11:10:00,10
Donaueschingen,QCO,NetJets Europe,E55P,False,2025-05-12 11:00:00,11:14,2025-05-12 11:14:00,14
Ostrava,OSR,My Freighter,B763,False,2025-05-12 11:00:00,11:19,2025-05-12 11:19:00,19
Frankfurt,FRA,Lufthansa,A320,False,2025-05-12 11:05:00,11:37,2025-05-12 11:37:00,32
Madrid,MAD,Air Europa,B738,False,2025-05-12 11:10:00,11:29,2025-05-12 11:29:00,19
Athens,ATH,Aegean Airlines,A20N,False,2025-05-12 11:15:00,11:57,2025-05-12 11:57:00,42
Dublin,DUB,Aer Lingus,A320,False,2025-05-12 11:15:00,11:46,2025-05-12 11:46:00,31
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-12 11:15:00,11:24,2025-05-12 11:24:00,9
Paris,CDG,Air France,BCS3,False,2025-05-12 11:20:00,11:50,2025-05-12 11:50:00,30
Istanbul,SAW,BBN Airlines,A321,False,2025-05-12 11:20:00,12:35,2025-05-12 12:35:00,75
Lisbon,LIS,easyJet,A20N,False,2025-05-12 11:25:00,11:44,2025-05-12 11:44:00,19
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-12 11:30:00,12:01,2025-05-12 12:01:00,31
Palma de Mallorca,PMI,Eurowings,A320,False,2025-05-12 11:30:00,11:56,2025-05-12 11:56:00,26
Sofia,SOF,Swiss,BCS1,False,2025-05-12 11:30:00,11:58,2025-05-12 11:58:00,28
Cluj-Napoca,CLJ,Helvetic Airways,E190,False,2025-05-12 11:35:00,11:51,2025-05-12 11:51:00,16
Istanbul,SAW,Pegasus,A20N,False,2025-05-12 11:35:00,11:48,2025-05-12 11:48:00,13
Philadelphia,PHL,American Airlines,B788,False,2025-05-12 11:45:00,11:53,2025-05-12 11:53:00,8
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-12 11:45:00,12:09,2025-05-12 12:09:00,24
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-12 11:45:00,12:05,2025-05-12 12:05:00,20
Madrid,MAD,Iberia,A20N,False,2025-05-12 11:50:00,12:08,2025-05-12 12:08:00,18
London,LCY,Swiss,BCS1,False,2025-05-12 11:50:00,12:19,2025-05-12 12:19:00,29
Manchester,MAN,Helvetic Airways,E295,False,2025-05-12 11:55:00,12:18,2025-05-12 12:18:00,23
Geneva,GVA,Swiss,BCS3,False,2025-05-12 11:55:00,12:21,2025-05-12 12:21:00,26
Washington,IAD,United Airlines,B763,False,2025-05-12 11:55:00,12:13,2025-05-12 12:13:00,18
Gothenburg,GOT,Helvetic Airways,E290,False,2025-05-12 12:00:00,12:31,2025-05-12 12:31:00,31
Palermo,PMO,Swiss,A320,False,2025-05-12 12:00:00,12:16,2025-05-12 12:16:00,16
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-12 12:00:00,12:39,2025-05-12 12:39:00,39
London,LHR,Swiss,BCS3,False,2025-05-12 12:05:00,12:27,2025-05-12 12:27:00,22
Bordeaux,BOD,Air Baltic,BCS3,False,2025-05-12 12:05:00,13:13,2025-05-12 13:13:00,68
Athens,ATH,Swiss,A320,False,2025-05-12 12:05:00,13:03,2025-05-12 13:03:00,58
Valencia,VLC,Swiss,A321,False,2025-05-12 12:05:00,12:24,2025-05-12 12:24:00,19
Delhi,DEL,Swiss,A333,False,2025-05-12 12:10:00,12:42,2025-05-12 12:42:00,32
Cairo,CAI,Swiss,A20N,False,2025-05-12 12:10:00,12:25,2025-05-12 12:25:00,15
Palma de Mallorca,PMI,Swiss,A20N,False,2025-05-12 12:10:00,12:59,2025-05-12 12:59:00,49
Marseille,MRS,Helvetic Airways,E290,False,2025-05-12 12:15:00,13:04,2025-05-12 13:04:00,49
Belgrade,BEG,Air Baltic,BCS3,False,2025-05-12 12:15:00,12:37,2025-05-12 12:37:00,22
Warsaw,WAW,Helvetic Airways,E190,False,2025-05-12 12:15:00,12:29,2025-05-12 12:29:00,14
Stockholm,ARN,Swiss,A320,False,2025-05-12 12:20:00,12:34,2025-05-12 12:34:00,14
Naples,NAP,Air Baltic,BCS3,False,2025-05-12 12:20:00,13:00,2025-05-12 13:00:00,40
Barcelona,BCN,Swiss,A321,False,2025-05-12 12:20:00,12:44,2025-05-12 12:44:00,24
Nice,NCE,Helvetic Airways,E195,False,2025-05-12 12:25:00,12:55,2025-05-12 12:55:00,30
Stuttgart,STR,Helvetic Airways,E195,False,2025-05-12 12:25:00,13:07,2025-05-12 13:07:00,42
Vienna,VIE,Swiss,A20N,False,2025-05-12 12:25:00,12:38,2025-05-12 12:38:00,13
Budapest,BUD,Swiss,BCS3,False,2025-05-12 12:25:00,12:48,2025-05-12 12:48:00,23
Dubai,DXB,Swiss,A333,False,2025-05-12 12:30:00,12:46,2025-05-12 12:46:00,16
Amsterdam,AMS,Swiss,BCS1,False,2025-05-12 12:30:00,12:50,2025-05-12 12:50:00,20
Copenhagen,CPH,Swiss,A320,False,2025-05-12 12:30:00,13:23,2025-05-12 13:23:00,53
Tel Aviv,TLV,El Al,B738,False,2025-05-12 12:30:00,13:46,2025-05-12 13:46:00,76
Hannover,HAJ,Helvetic Airways,E195,False,2025-05-12 12:35:00,13:32,2025-05-12 13:32:00,57
Hamburg,HAM,Swiss,A321,False,2025-05-12 12:35:00,13:06,2025-05-12 13:06:00,31
Prague,PRG,Swiss,BCS1,False,2025-05-12 12:35:00,12:57,2025-05-12 12:57:00,22
Montreal,YUL,Swiss,A333,False,2025-05-12 12:40:00,13:26,2025-05-12 13:26:00,46
Luxembourg,LUX,Helvetic Airways,E290,False,2025-05-12 12:40:00,13:19,2025-05-12 13:19:00,39
Berlin,BER,Swiss,A320,False,2025-05-12 12:40:00,13:34,2025-05-12 13:34:00,54
Paris,CDG,Air Baltic,BCS3,False,2025-05-12 12:45:00,14:05,2025-05-12 14:05:00,80
Dusseldorf,DUS,Helvetic Airways,E295,False,2025-05-12 12:45:00,13:44,2025-05-12 13:44:00,59
Venice,VCE,Swiss,A20N,False,2025-05-12 12:45:00,13:09,2025-05-12 13:09:00,24
Rome,FCO,Swiss,A20N,False,2025-05-12 12:45:00,13:16,2025-05-12 13:16:00,31
Washington,IAD,Swiss,A333,False,2025-05-12 12:50:00,13:11,2025-05-12 13:11:00,21
Frankfurt,FRA,Helvetic Airways,E195,False,2025-05-12 12:50:00,13:14,2025-05-12 13:14:00,24
Lisbon,LIS,Swiss,A21N,False,2025-05-12 12:50:00,13:21,2025-05-12 13:21:00,31
Boston,BOS,Swiss,A333,False,2025-05-12 12:55:00,13:24,2025-05-12 13:24:00,29
Brussels,BRU,Swiss,BCS3,False,2025-05-12 12:55:00,13:48,2025-05-12 13:48:00,53
Florence,FLR,Helvetic Airways,E290,False,2025-05-12 12:55:00,13:55,2025-05-12 13:55:00,60
Geneva,GVA,Swiss,BCS1,False,2025-05-12 12:55:00,13:31,2025-05-12 13:31:00,36
Tokyo,NRT,Swiss,B77W,False,2025-05-12 13:00:00,13:30,2025-05-12 13:30:00,30
Ibiza,IBZ,Edelweiss Air,A320,False,2025-05-12 13:00:00,13:18,2025-05-12 13:18:00,18
Chicago,ORD,Swiss,B77W,False,2025-05-12 13:05:00,13:28,2025-05-12 13:28:00,23
Los Angeles,LAX,Swiss,B77W,False,2025-05-12 13:05:00,13:58,2025-05-12 13:58:00,53
Miami,MIA,Swiss,B77W,False,2025-05-12 13:05:00,13:40,2025-05-12 13:40:00,35
Milan,MXP,Helvetic Airways,E190,False,2025-05-12 13:05:00,13:56,2025-05-12 13:56:00,51
San Francisco,SFO,Swiss,B77W,False,2025-05-12 13:10:00,14:07,2025-05-12 14:07:00,57
Malaga,AGP,Swiss,A321,False,2025-05-12 13:10:00,14:26,2025-05-12 14:26:00,76
San Jose,SJO,Edelweiss Air,A343,False,2025-05-12 13:10:00,13:38,2025-05-12 13:38:00,28
New York,JFK,Swiss,A333,False,2025-05-12 13:15:00,13:49,2025-05-12 13:49:00,34
Lisbon,LIS,TAP Air Portugal,A320,False,2025-05-12 13:15:00,14:13,2025-05-12 14:13:00,58
Funchal,FNC,Edelweiss Air,A320,False,2025-05-12 13:15:00,13:43,2025-05-12 13:43:00,28
Munich,MUC,Helvetic Airways,E295,False,2025-05-12 13:15:00,13:35,2025-05-12 13:35:00,20
London,LHR,British Airways,A20N,False,2025-05-12 13:20:00,14:19,2025-05-12 14:19:00,59
Shanghai,PVG,Swiss,A343,False,2025-05-12 13:20:00,13:51,2025-05-12 13:51:00,31
Vienna,VIE,Austrian Airlines,E195,False,2025-05-12 13:20:00,14:11,2025-05-12 14:11:00,51
Toronto,YYZ,Air Canada,B77L,False,2025-05-12 13:25:00,14:08,2025-05-12 14:08:00,43
Tampa,TPA,Edelweiss Air,A343,False,2025-05-12 13:25:00,14:36,2025-05-12 14:36:00,71
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-12 13:30:00,13:53,2025-05-12 13:53:00,23
Bangkok,BKK,Thai Airways,B77W,False,2025-05-12 13:30:00,13:59,2025-05-12 13:59:00,29
Geneva,GVA,Global Jet Luxembourg,FA8X,False,2025-05-12 13:30:00,14:16,2025-05-12 14:16:00,46
New York,JFK,Delta Air Lines,B764,False,2025-05-12 13:35:00,14:28,2025-05-12 14:28:00,53
Berlin,BER,Swiss,BCS3,False,2025-05-12 13:35:00,14:03,2025-05-12 14:03:00,28
San Francisco,SFO,United Airlines,B772,False,2025-05-12 13:35:00,14:30,2025-05-12 14:30:00,55
Split,SPU,Croatia Airlines,DH8D,False,2025-05-12 13:40:00,14:17,2025-05-12 14:17:00,37
Alghero,AHO,Swiss Air,CL60,False,2025-05-12 13:50:00,14:15,2025-05-12 14:15:00,25
Reykjavik,KEF,Icelandair,B38M,False,2025-05-12 14:00:00,14:21,2025-05-12 14:21:00,21
Oslo,OSL,SAS,A20N,False,2025-05-12 14:00:00,14:33,2025-05-12 14:33:00,33
Palma de Mallorca,PMI,Edelweiss Air,A359,False,2025-05-12 14:00:00,14:51,2025-05-12 14:51:00,51
Amsterdam,AMS,KLM,E190,False,2025-05-12 14:20:00,15:01,2025-05-12 15:01:00,41
Cologne,CGN,Eurowings,A20N,False,2025-05-12 14:30:00,14:34,2025-05-12 14:34:00,4
London,LTN,Private owner,C55B,False,2025-05-12 14:30:00,14:46,2025-05-12 14:46:00,16
Belgrade,BEG,Getjet Airlines,A320,False,2025-05-12 14:35:00,14:48,2025-05-12 14:48:00,13
Frankfurt,FRA,CityJet,CRJX,False,2025-05-12 14:40:00,15:32,2025-05-12 15:32:00,52
Madrid,MAD,Iberia,A20N,False,2025-05-12 14:45:00,14:53,2025-05-12 14:53:00,8
London,LCY,British Airways,E190,False,2025-05-12 14:55:00,15:08,2025-05-12 15:08:00,13
Kos,KGS,Edelweiss Air,A320,False,2025-05-12 14:55:00,15:18,2025-05-12 15:18:00,23
Izmir,ADB,SunExpress,B738,False,2025-05-12 14:55:00,15:25,2025-05-12 15:25:00,30
Istanbul,IST,Turkish Airlines,B739,False,2025-05-12 15:00:00,15:13,2025-05-12 15:13:00,13
Catania,CTA,Edelweiss Air,A320,False,2025-05-12 15:00:00,15:12,2025-05-12 15:12:00,12
Vienna,VIE,Air Baltic,BCS3,False,2025-05-12 15:05:00,15:22,2025-05-12 15:22:00,17
Riyadh,RUH,Saudia,A320,False,2025-05-12 15:20:00,15:33,2025-05-12 15:33:00,13
Dubai,DXB,Emirates,A388,False,2025-05-12 15:25:00,15:39,2025-05-12 15:39:00,14
Cairo,CAI,Egyptair,B738,False,2025-05-12 15:25:00,15:45,2025-05-12 15:45:00,20
Farnborough,FAB,Luxaviation UK,C56X,False,2025-05-12 15:30:00,15:35,2025-05-12 15:35:00,5
Heraklion,HER,Chair Airlines,A319,False,2025-05-12 15:35:00,15:49,2025-05-12 15:49:00,14
London,LHR,Swiss,BCS3,False,2025-05-12 15:35:00,15:50,2025-05-12 15:50:00,15
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-12 15:35:00,15:47,2025-05-12 15:47:00,12
Barcelona,BCN,Vueling,A321,False,2025-05-12 15:35:00,16:25,2025-05-12 16:25:00,50
Dusseldorf,DUS,Eurowings,A319,False,2025-05-12 15:40:00,15:55,2025-05-12 15:55:00,15
Dubrovnik,DBV,Croatia Airlines,A319,False,2025-05-12 15:40:00,15:56,2025-05-12 15:56:00,16
Porto,OPO,TAP Air Portugal,A320,False,2025-05-12 15:45:00,16:02,2025-05-12 16:02:00,17
Hamburg,HAM,Eurowings,A20N,False,2025-05-12 15:55:00,16:05,2025-05-12 16:05:00,10
Barcelona,BCN,Swiss,BCS3,False,2025-05-12 16:00:00,16:29,2025-05-12 16:29:00,29
Istanbul,SAW,Pegasus,A21N,False,2025-05-12 16:00:00,16:24,2025-05-12 16:24:00,24
Madrid,MAD,Swiss,BCS3,False,2025-05-12 16:25:00,16:43,2025-05-12 16:43:00,18
Dublin,DUB,Helvetic Airways,E290,False,2025-05-12 16:30:00,16:53,2025-05-12 16:53:00,23
Berlin,BER,Helvetic Airways,E195,False,2025-05-12 16:30:00,16:41,2025-05-12 16:41:00,11
Porto,OPO,Swiss,A21N,False,2025-05-12 16:40:00,17:07,2025-05-12 17:07:00,27
Doha,DOH,Qatar Airways,A359,False,2025-05-12 16:40:00,16:50,2025-05-12 16:50:00,10
Paris,LBG,NetJets Europe,E55P,False,2025-05-12 16:40:00,17:01,2025-05-12 17:01:00,21
Seville,SVQ,Edelweiss Air,A320,False,2025-05-12 16:45:00,16:56,2025-05-12 16:56:00,11
Amsterdam,AMS,Helvetic Airways,E195,False,2025-05-12 16:45:00,16:57,2025-05-12 16:57:00,12
London,LCY,Helvetic Airways,E290,False,2025-05-12 16:50:00,17:04,2025-05-12 17:04:00,14
Naples,NAP,Air Baltic,BCS3,False,2025-05-12 16:50:00,17:15,2025-05-12 17:15:00,25
Pristina,PRN,Edelweiss Air,A320,False,2025-05-12 16:50:00,17:02,2025-05-12 17:02:00,12
Skopje,SKP,Chair Airlines,A320,False,2025-05-12 16:55:00,17:35,2025-05-12 17:35:00,40
Munich,MUC,Swiss,A320,False,2025-05-12 16:55:00,17:08,2025-05-12 17:08:00,13
Sarajevo,SJJ,Helvetic Airways,E195,False,2025-05-12 16:55:00,17:26,2025-05-12 17:26:00,31
Geneva,GVA,Swiss,BCS1,False,2025-05-12 16:55:00,17:13,2025-05-12 17:13:00,18
Manchester,MAN,Helvetic Airways,E295,False,2025-05-12 17:00:00,17:17,2025-05-12 17:17:00,17
Hamburg,HAM,Swiss,A20N,False,2025-05-12 17:00:00,17:11,2025-05-12 17:11:00,11
Warsaw,WAW,Helvetic Airways,E190,False,2025-05-12 17:00:00,17:24,2025-05-12 17:24:00,24
